timestamp,report_month,report_year,jurisdiction,offender_profiles,arrestee,forensic_profiles,ndis_labs,investigations_aided,parser_used,source_file,capture_date,capture_year
20010913191454,,,West Virginia,0,0,0,1,0,pre2007,20010913191454_wv.html,2001-09-13 19:14:54,2001
20010913224819,,,Alaska,792,0,21,1,1,pre2007,20010913224819_ak.html,2001-09-13 22:48:19,2001
20010913224820,,,Alabama,0,0,0,4,88,pre2007,20010913224820_al.html,2001-09-13 22:48:20,2001
20010913224821,,,Arkansas,10211,0,75,1,7,pre2007,20010913224821_ar.html,2001-09-13 22:48:21,2001
20010913224822,,,Arizona,8728,0,664,7,40,pre2007,20010913224822_az.html,2001-09-13 22:48:22,2001
20010913224825,,,Colorado,6829,0,48,3,15,pre2007,20010913224825_co.html,2001-09-13 22:48:25,2001
20010913224826,,,Connecticut,4354,0,167,1,25,pre2007,20010913224826_ct.html,2001-09-13 22:48:26,2001
20010913224827,,,DC/FBI Lab,0,0,1124,1,9,pre2007,20010913224827_dc.html,2001-09-13 22:48:27,2001
20010913224828,,,Delaware,0,0,0,1,0,pre2007,20010913224828_de.html,2001-09-13 22:48:28,2001
20010913224829,,,Georgia,15744,0,1929,2,146,pre2007,20010913224829_ga.html,2001-09-13 22:48:29,2001
20010913224830,,,Idaho,0,0,0,1,0,pre2007,20010913224830_id.html,2001-09-13 22:48:30,2001
20010913224831,,,Indiana,15802,0,84,2,0,pre2007,20010913224831_in.html,2001-09-13 22:48:31,2001
20010913224831,,,Kansas,1777,0,204,4,0,pre2007,20010913224831_ks.html,2001-09-13 22:48:31,2001
20010913224832,,,Kentucky,3233,0,351,1,24,pre2007,20010913224832_ky.html,2001-09-13 22:48:32,2001
20010914192338,,,Alaska,792,0,21,1,1,pre2007,20010914192338_ak.html,2001-09-14 19:23:38,2001
20010914192339,,,Alabama,0,0,0,4,88,pre2007,20010914192339_al.html,2001-09-14 19:23:39,2001
20010914192340,,,Arizona,8728,0,664,7,40,pre2007,20010914192340_az.html,2001-09-14 19:23:40,2001
20010914192341,,,Colorado,6829,0,48,3,15,pre2007,20010914192341_co.html,2001-09-14 19:23:41,2001
20010914192342,,,Delaware,0,0,0,1,0,pre2007,20010914192342_de.html,2001-09-14 19:23:42,2001
20010914192343,,,Florida,83493,0,2840,11,463,pre2007,20010914192343_fl.html,2001-09-14 19:23:43,2001
20010914192344,,,Georgia,15744,0,1929,2,146,pre2007,20010914192344_ga.html,2001-09-14 19:23:44,2001
20010914192345,,,Hawaii,0,0,0,0,0,pre2007,20010914192345_hi.html,2001-09-14 19:23:45,2001
20010914192346,,,Idaho,0,0,0,1,0,pre2007,20010914192346_id.html,2001-09-14 19:23:46,2001
20010914192347,,,Illinois,21416,0,2368,8,296,pre2007,20010914192347_il.html,2001-09-14 19:23:47,2001
20010914192348,,,Indiana,15802,0,84,2,0,pre2007,20010914192348_in.html,2001-09-14 19:23:48,2001
20010914192349,,,Kansas,1777,0,204,4,0,pre2007,20010914192349_ks.html,2001-09-14 19:23:49,2001
20010914192350,,,Kentucky,3233,0,351,1,24,pre2007,20010914192350_ky.html,2001-09-14 19:23:50,2001
20010914192351,,,Massachusetts,3028,0,246,1,14,pre2007,20010914192351_ma.html,2001-09-14 19:23:51,2001
20010914192352,,,Maine,2997,0,237,1,14,pre2007,20010914192352_me.html,2001-09-14 19:23:52,2001
20010914192353,,,Minnesota,9789,0,855,1,35,pre2007,20010914192353_mn.html,2001-09-14 19:23:53,2001
20010914192354,,,Mississippi,0,0,0,1,0,pre2007,20010914192354_ms.html,2001-09-14 19:23:54,2001
20010914192355,,,Montana,0,0,0,1,0,pre2007,20010914192355_mt.html,2001-09-14 19:23:55,2001
20010914192356,,,North Carolina,23587,0,753,2,40,pre2007,20010914192356_nc.html,2001-09-14 19:23:56,2001
20010914192357,,,Nebraska,1215,0,0,1,0,pre2007,20010914192357_ne.html,2001-09-14 19:23:57,2001
20010914192358,,,New Hampshire,0,0,0,0,0,pre2007,20010914192358_nh.html,2001-09-14 19:23:58,2001
20010914192359,,,Nevada,2367,0,87,2,7,pre2007,20010914192359_nv.html,2001-09-14 19:23:59,2001
20010914192400,,,New York,45428,0,1810,7,109,pre2007,20010914192400_ny.html,2001-09-14 19:24:00,2001
20010914192402,,,Ohio,25925,0,367,7,19,pre2007,20010914192402_oh.html,2001-09-14 19:24:02,2001
20010914192403,,,Oregon,16983,0,577,1,48,pre2007,20010914192403_or.html,2001-09-14 19:24:03,2001
20010914192404,,,Rhode Island,0,0,0,1,0,pre2007,20010914192404_ri.html,2001-09-14 19:24:04,2001
20010914192405,,,South Carolina,1658,0,198,1,3,pre2007,20010914192405_sc.html,2001-09-14 19:24:05,2001
20010914192406,,,South Dakota,0,0,0,1,0,pre2007,20010914192406_sd.html,2001-09-14 19:24:06,2001
20010914192407,,,Texas,61786,0,2200,15,147,pre2007,20010914192407_tx.html,2001-09-14 19:24:07,2001
20010914192407,,,Utah,2526,0,77,1,1,pre2007,20010914192407_ut.html,2001-09-14 19:24:07,2001
20010914192408,,,Virginia,42815,0,348,4,420,pre2007,20010914192408_va.html,2001-09-14 19:24:08,2001
20010914192409,,,Vermont,207,0,1,1,0,pre2007,20010914192409_vt.html,2001-09-14 19:24:09,2001
20010914192410,,,Washington,28983,0,72,3,8,pre2007,20010914192410_wa.html,2001-09-14 19:24:10,2001
20010914192411,,,West Virginia,0,0,0,1,0,pre2007,20010914192411_wv.html,2001-09-14 19:24:11,2001
20010914192610,,,U.S. Army,0,0,562,1,4,pre2007,20010914192610_army.html,2001-09-14 19:26:10,2001
20010914211611,,,Alabama,0,0,0,4,88,pre2007,20010914211611_al.html,2001-09-14 21:16:11,2001
20010914211612,,,Arkansas,10211,0,75,1,7,pre2007,20010914211612_ar.html,2001-09-14 21:16:12,2001
20010914211613,,,Arizona,8728,0,664,7,40,pre2007,20010914211613_az.html,2001-09-14 21:16:13,2001
20010914211619,,,California,15665,0,272,8,52,pre2007,20010914211619_ca.html,2001-09-14 21:16:19,2001
20010914211620,,,Colorado,6829,0,48,3,15,pre2007,20010914211620_co.html,2001-09-14 21:16:20,2001
20010914211621,,,DC/FBI Lab,0,0,1124,1,9,pre2007,20010914211621_dc.html,2001-09-14 21:16:21,2001
20010914211622,,,Delaware,0,0,0,1,0,pre2007,20010914211622_de.html,2001-09-14 21:16:22,2001
20010914211623,,,Florida,83493,0,2840,11,463,pre2007,20010914211623_fl.html,2001-09-14 21:16:23,2001
20010914211624,,,Hawaii,0,0,0,0,0,pre2007,20010914211624_hi.html,2001-09-14 21:16:24,2001
20010914211627,,,Iowa,0,0,0,1,0,pre2007,20010914211627_ia.html,2001-09-14 21:16:27,2001
20010914211629,,,Idaho,0,0,0,1,0,pre2007,20010914211629_id.html,2001-09-14 21:16:29,2001
20010914211632,,,Illinois,21416,0,2368,8,296,pre2007,20010914211632_il.html,2001-09-14 21:16:32,2001
20010914211635,,,Indiana,15802,0,84,2,0,pre2007,20010914211635_in.html,2001-09-14 21:16:35,2001
20010914211637,,,Kansas,1777,0,204,4,0,pre2007,20010914211637_ks.html,2001-09-14 21:16:37,2001
20010914211638,,,Massachusetts,3028,0,246,1,14,pre2007,20010914211638_ma.html,2001-09-14 21:16:38,2001
20010914211639,,,Maryland,1963,0,297,1,6,pre2007,20010914211639_md.html,2001-09-14 21:16:39,2001
20010914211640,,,Maine,2997,0,237,1,14,pre2007,20010914211640_me.html,2001-09-14 21:16:40,2001
20010914211641,,,Michigan,2036,0,81,3,16,pre2007,20010914211641_mi.html,2001-09-14 21:16:41,2001
20010914211641,,,Minnesota,9789,0,855,1,35,pre2007,20010914211641_mn.html,2001-09-14 21:16:41,2001
20010914211642,,,Missouri,18600,0,1272,4,85,pre2007,20010914211642_mo.html,2001-09-14 21:16:42,2001
20010914211643,,,Mississippi,0,0,0,1,0,pre2007,20010914211643_ms.html,2001-09-14 21:16:43,2001
20010914211644,,,Montana,0,0,0,1,0,pre2007,20010914211644_mt.html,2001-09-14 21:16:44,2001
20010914211644,,,North Carolina,23587,0,753,2,40,pre2007,20010914211644_nc.html,2001-09-14 21:16:44,2001
20010914211645,,,North Dakota,270,0,0,1,0,pre2007,20010914211645_nd.html,2001-09-14 21:16:45,2001
20010914211646,,,Nebraska,1215,0,0,1,0,pre2007,20010914211646_ne.html,2001-09-14 21:16:46,2001
20010914211647,,,New Hampshire,0,0,0,0,0,pre2007,20010914211647_nh.html,2001-09-14 21:16:47,2001
20010914211649,,,New Jersey,4911,0,271,1,6,pre2007,20010914211649_nj.html,2001-09-14 21:16:49,2001
20010914211650,,,Nevada,2367,0,87,2,7,pre2007,20010914211650_nv.html,2001-09-14 21:16:50,2001
20010914211653,,,New York,45428,0,1810,7,109,pre2007,20010914211653_ny.html,2001-09-14 21:16:53,2001
20010914211656,,,Ohio,25925,0,367,7,19,pre2007,20010914211656_oh.html,2001-09-14 21:16:56,2001
20010914211657,,,Oregon,16983,0,577,1,48,pre2007,20010914211657_or.html,2001-09-14 21:16:57,2001
20010914211658,,,Pennsylvania,9889,0,921,3,70,pre2007,20010914211658_pa.html,2001-09-14 21:16:58,2001
20010914211659,,,South Carolina,1658,0,198,1,3,pre2007,20010914211659_sc.html,2001-09-14 21:16:59,2001
20010914211700,,,South Dakota,0,0,0,1,0,pre2007,20010914211700_sd.html,2001-09-14 21:17:00,2001
20010914211704,,,Tennessee,0,0,0,3,2,pre2007,20010914211704_tn.html,2001-09-14 21:17:04,2001
20010914211706,,,Texas,61786,0,2200,15,147,pre2007,20010914211706_tx.html,2001-09-14 21:17:06,2001
20010914211706,,,Utah,2526,0,77,1,1,pre2007,20010914211706_ut.html,2001-09-14 21:17:06,2001
20010914211709,,,Vermont,207,0,1,1,0,pre2007,20010914211709_vt.html,2001-09-14 21:17:09,2001
20010914211710,,,Washington,28983,0,72,3,8,pre2007,20010914211710_wa.html,2001-09-14 21:17:10,2001
20010914211711,,,Wisconsin,27584,0,574,2,50,pre2007,20010914211711_wi.html,2001-09-14 21:17:11,2001
20010914211713,,,West Virginia,0,0,0,1,0,pre2007,20010914211713_wv.html,2001-09-14 21:17:13,2001
20010914212024,,,U.S. Army,0,0,562,1,4,pre2007,20010914212024_army.html,2001-09-14 21:20:24,2001
20011105114658,,,New Jersey,5852,0,301,1,12,pre2007,20011105114658_nj.html,2001-11-05 11:46:58,2001
20011105115918,,,New Mexico,10120,0,52,3,3,pre2007,20011105115918_nm.html,2001-11-05 11:59:18,2001
20011105120225,,,Ohio,27236,0,413,7,19,pre2007,20011105120225_oh.html,2001-11-05 12:02:25,2001
20011105122013,,,Oregon,17339,0,614,1,53,pre2007,20011105122013_or.html,2001-11-05 12:20:13,2001
20011105122137,,,Oklahoma,0,0,0,1,0,pre2007,20011105122137_ok.html,2001-11-05 12:21:37,2001
20011105123646,,,Rhode Island,0,0,0,1,0,pre2007,20011105123646_ri.html,2001-11-05 12:36:46,2001
20011105124207,,,South Carolina,1658,0,216,1,3,pre2007,20011105124207_sc.html,2001-11-05 12:42:07,2001
20011105125939,,,Texas,77575,0,2328,15,165,pre2007,20011105125939_tx.html,2001-11-05 12:59:39,2001
20011105131314,,,Virginia,47518,0,357,4,445,pre2007,20011105131314_va.html,2001-11-05 13:13:14,2001
20011105131633,,,Utah,2632,0,79,1,1,pre2007,20011105131633_ut.html,2001-11-05 13:16:33,2001
20011105133423,,,Washington,29912,0,87,3,14,pre2007,20011105133423_wa.html,2001-11-05 13:34:23,2001
20011105133424,,,Vermont,207,0,1,1,0,pre2007,20011105133424_vt.html,2001-11-05 13:34:24,2001
20011105134606,,,Wisconsin,30340,0,611,2,59,pre2007,20011105134606_wi.html,2001-11-05 13:46:06,2001
20011105151902,,,Alaska,1149,0,22,1,1,pre2007,20011105151902_ak.html,2001-11-05 15:19:02,2001
20011105153128,,,Alabama,0,0,0,4,88,pre2007,20011105153128_al.html,2001-11-05 15:31:28,2001
20011105161000,,,Arkansas,11275,0,87,1,10,pre2007,20011105161000_ar.html,2001-11-05 16:10:00,2001
20011105161038,,,U.S. Army,0,0,562,1,4,pre2007,20011105161038_army.html,2001-11-05 16:10:38,2001
20011105164141,,,Arizona,10269,0,725,7,47,pre2007,20011105164141_az.html,2001-11-05 16:41:41,2001
20011105175451,,,California,15665,0,272,8,77,pre2007,20011105175451_ca.html,2001-11-05 17:54:51,2001
20011105182941,,,Connecticut,4504,0,187,1,25,pre2007,20011105182941_ct.html,2001-11-05 18:29:41,2001
20011105183902,,,Colorado,7806,0,66,3,15,pre2007,20011105183902_co.html,2001-11-05 18:39:02,2001
20011105185742,,,Delaware,0,0,0,1,0,pre2007,20011105185742_de.html,2001-11-05 18:57:42,2001
20011105190848,,,Florida,94613,0,2998,11,502,pre2007,20011105190848_fl.html,2001-11-05 19:08:48,2001
20011105191934,,,Hawaii,0,0,0,0,0,pre2007,20011105191934_hi.html,2001-11-05 19:19:34,2001
20011105194000,,,Idaho,0,0,0,1,0,pre2007,20011105194000_id.html,2001-11-05 19:40:00,2001
20011105194739,,,Illinois,21945,0,2676,8,377,pre2007,20011105194739_il.html,2001-11-05 19:47:39,2001
20011105200143,,,Kansas,3120,0,211,4,0,pre2007,20011105200143_ks.html,2001-11-05 20:01:43,2001
20011105200254,,,Indiana,18087,0,88,2,57,pre2007,20011105200254_in.html,2001-11-05 20:02:54,2001
20011105200834,,,Louisiana,0,0,0,2,0,pre2007,20011105200834_la.html,2001-11-05 20:08:34,2001
20011105201342,,,Kentucky,3233,0,358,1,24,pre2007,20011105201342_ky.html,2001-11-05 20:13:42,2001
20011105202521,,,Massachusetts,2097,0,131,2,0,pre2007,20011105202521_ma.html,2001-11-05 20:25:21,2001
20011105202723,,,Maryland,2466,0,298,1,7,pre2007,20011105202723_md.html,2001-11-05 20:27:23,2001
20011105203014,,,Maine,3029,0,264,1,17,pre2007,20011105203014_me.html,2001-11-05 20:30:14,2001
20011105203514,,,Michigan,844,0,53,3,16,pre2007,20011105203514_mi.html,2001-11-05 20:35:14,2001
20011105210202,,,Mississippi,0,0,0,1,0,pre2007,20011105210202_ms.html,2001-11-05 21:02:02,2001
20011105210514,,,Montana,0,0,0,1,0,pre2007,20011105210514_mt.html,2001-11-05 21:05:14,2001
20011105210730,,,North Carolina,27160,0,780,2,42,pre2007,20011105210730_nc.html,2001-11-05 21:07:30,2001
20011105212114,,,North Dakota,270,0,0,1,0,pre2007,20011105212114_nd.html,2001-11-05 21:21:14,2001
20011109170918,,,Alaska,1579,0,25,1,1,pre2007,20011109170918_ak.html,2001-11-09 17:09:18,2001
20011109170919,,,DC/FBI Lab,0,0,1170,1,16,pre2007,20011109170919_dc.html,2001-11-09 17:09:19,2001
20011109170920,,,New Jersey,6225,0,335,1,12,pre2007,20011109170920_nj.html,2001-11-09 17:09:20,2001
20011109190522,,,Arizona,10269,0,774,7,45,pre2007,20011109190522_az.html,2001-11-09 19:05:22,2001
20011109190532,,,Delaware,0,0,0,1,0,pre2007,20011109190532_de.html,2001-11-09 19:05:32,2001
20011109203914,,,Massachusetts,2097,0,131,2,0,pre2007,20011109203914_ma.html,2001-11-09 20:39:14,2001
20011109203922,,,Ohio,27236,0,443,7,21,pre2007,20011109203922_oh.html,2001-11-09 20:39:22,2001
20011109203925,,,Wisconsin,30340,0,611,2,59,pre2007,20011109203925_wi.html,2001-11-09 20:39:25,2001
20011109203935,,,Hawaii,0,0,0,0,0,pre2007,20011109203935_hi.html,2001-11-09 20:39:35,2001
20011109203937,,,Montana,0,0,0,1,0,pre2007,20011109203937_mt.html,2001-11-09 20:39:37,2001
20011215020459,,,California,15665,0,272,12,99,pre2007,20011215020459_ca.html,2001-12-15 02:04:59,2001
20011215020503,,,Colorado,8932,0,72,3,15,pre2007,20011215020503_co.html,2001-12-15 02:05:03,2001
20011215020511,,,New Jersey,6589,0,368,1,12,pre2007,20011215020511_nj.html,2001-12-15 02:05:11,2001
20011228231152,,,Vermont,207,0,1,1,0,pre2007,20011228231152_vt.html,2001-12-28 23:11:52,2001
20011228231516,,,Montana,0,0,0,1,0,pre2007,20011228231516_mt.html,2001-12-28 23:15:16,2001
20011228231700,,,DC/FBI Lab,0,0,1192,1,16,pre2007,20011228231700_dc.html,2001-12-28 23:17:00,2001
20011228232223,,,Delaware,0,0,0,1,0,pre2007,20011228232223_de.html,2001-12-28 23:22:23,2001
20011228232252,,,Washington,32223,0,119,3,24,pre2007,20011228232252_wa.html,2001-12-28 23:22:52,2001
20011228233438,,,Nebraska,1284,0,14,1,0,pre2007,20011228233438_ne.html,2001-12-28 23:34:38,2001
20011228233556,,,North Dakota,270,0,0,1,0,pre2007,20011228233556_nd.html,2001-12-28 23:35:56,2001
20011228234043,,,West Virginia,760,0,0,1,0,pre2007,20011228234043_wv.html,2001-12-28 23:40:43,2001
20011228234650,,,Georgia,26889,0,2043,2,191,pre2007,20011228234650_ga.html,2001-12-28 23:46:50,2001
20011228235857,,,Hawaii,0,0,0,0,0,pre2007,20011228235857_hi.html,2001-12-28 23:58:57,2001
20011229000142,,,Iowa,0,0,0,1,0,pre2007,20011229000142_ia.html,2001-12-29 00:01:42,2001
20011229000559,,,New Mexico,12757,0,64,3,4,pre2007,20011229000559_nm.html,2001-12-29 00:05:59,2001
20011229001115,,,Nevada,2580,0,117,2,14,pre2007,20011229001115_nv.html,2001-12-29 00:11:15,2001
20011229001207,,,Idaho,0,0,0,1,0,pre2007,20011229001207_id.html,2001-12-29 00:12:07,2001
20011229002954,,,Ohio,28380,0,481,10,21,pre2007,20011229002954_oh.html,2001-12-29 00:29:54,2001
20011229003048,,,Indiana,18533,0,107,2,62,pre2007,20011229003048_in.html,2001-12-29 00:30:48,2001
20011229003151,,,New York,55097,0,2234,7,200,pre2007,20011229003151_ny.html,2001-12-29 00:31:51,2001
20011229004800,,,Oregon,17441,0,677,1,57,pre2007,20011229004800_or.html,2001-12-29 00:48:00,2001
20011229005641,,,Pennsylvania,16498,0,991,3,104,pre2007,20011229005641_pa.html,2001-12-29 00:56:41,2001
20011229005810,,,Alaska,1761,0,33,1,3,pre2007,20011229005810_ak.html,2001-12-29 00:58:10,2001
20011229011436,,,Arkansas,11385,0,91,1,10,pre2007,20011229011436_ar.html,2001-12-29 01:14:36,2001
20011229011626,,,U.S. Army,0,0,562,1,4,pre2007,20011229011626_army.html,2001-12-29 01:16:26,2001
20011229011631,,,Maine,3029,0,270,1,19,pre2007,20011229011631_me.html,2001-12-29 01:16:31,2001
20011229012649,,,South Dakota,0,0,0,1,0,pre2007,20011229012649_sd.html,2001-12-29 01:26:49,2001
20011229012858,,,Tennessee,0,0,0,3,2,pre2007,20011229012858_tn.html,2001-12-29 01:28:58,2001
20011229013243,,,Michigan,13143,0,262,3,18,pre2007,20011229013243_mi.html,2001-12-29 01:32:43,2001
20011229013307,,,Minnesota,11737,0,895,1,36,pre2007,20011229013307_mn.html,2001-12-29 01:33:07,2001
20011229013421,,,Texas,92939,0,2553,15,188,pre2007,20011229013421_tx.html,2001-12-29 01:34:21,2001
20011229013914,,,Arizona,10269,0,815,7,46,pre2007,20011229013914_az.html,2001-12-29 01:39:14,2001
20011229014310,,,California,15665,0,272,12,99,pre2007,20011229014310_ca.html,2001-12-29 01:43:10,2001
20011229080059,,,Missouri,20025,0,1358,4,92,pre2007,20011229080059_mo.html,2001-12-29 08:00:59,2001
20011229081715,,,Colorado,8932,0,72,3,15,pre2007,20011229081715_co.html,2001-12-29 08:17:15,2001
20011229082003,,,Connecticut,4504,0,187,1,25,pre2007,20011229082003_ct.html,2001-12-29 08:20:03,2001
20011229082042,,,Utah,3109,0,85,1,1,pre2007,20011229082042_ut.html,2001-12-29 08:20:42,2001
20020207232243,,,Delaware,0,0,0,1,0,pre2007,20020207232243_de.html,2002-02-07 23:22:43,2002
20020207232745,,,Colorado,8932,0,72,3,15,pre2007,20020207232745_co.html,2002-02-07 23:27:45,2002
20020207234625,,,Connecticut,4504,0,187,1,25,pre2007,20020207234625_ct.html,2002-02-07 23:46:25,2002
20020207235600,,,California,15665,0,272,12,99,pre2007,20020207235600_ca.html,2002-02-07 23:56:00,2002
20020208001812,,,Georgia,26889,0,2043,2,191,pre2007,20020208001812_ga.html,2002-02-08 00:18:12,2002
20020208002134,,,Hawaii,0,0,0,0,0,pre2007,20020208002134_hi.html,2002-02-08 00:21:34,2002
20020208003106,,,Arkansas,11385,0,91,1,10,pre2007,20020208003106_ar.html,2002-02-08 00:31:06,2002
20020208013717,,,Iowa,0,0,0,1,0,pre2007,20020208013717_ia.html,2002-02-08 01:37:17,2002
20020208014800,,,Louisiana,0,0,0,2,0,pre2007,20020208014800_la.html,2002-02-08 01:48:00,2002
20020208014848,,,Indiana,18533,0,107,2,62,pre2007,20020208014848_in.html,2002-02-08 01:48:48,2002
20020208015157,,,Kentucky,3233,0,395,1,24,pre2007,20020208015157_ky.html,2002-02-08 01:51:57,2002
20020208021024,,,Massachusetts,10129,0,207,2,0,pre2007,20020208021024_ma.html,2002-02-08 02:10:24,2002
20020208022130,,,Minnesota,11754,0,895,1,36,pre2007,20020208022130_mn.html,2002-02-08 02:21:30,2002
20020208022137,,,Mississippi,0,0,0,1,0,pre2007,20020208022137_ms.html,2002-02-08 02:21:37,2002
20020208022901,,,Missouri,20025,0,1358,4,92,pre2007,20020208022901_mo.html,2002-02-08 02:29:01,2002
20020208024317,,,New Jersey,6589,0,368,1,12,pre2007,20020208024317_nj.html,2002-02-08 02:43:17,2002
20020208024421,,,Montana,0,0,0,1,0,pre2007,20020208024421_mt.html,2002-02-08 02:44:21,2002
20020208024429,,,Michigan,13143,0,262,3,18,pre2007,20020208024429_mi.html,2002-02-08 02:44:29,2002
20020208024531,,,New Mexico,12757,0,64,3,4,pre2007,20020208024531_nm.html,2002-02-08 02:45:31,2002
20020208025039,,,New Hampshire,0,0,0,0,0,pre2007,20020208025039_nh.html,2002-02-08 02:50:39,2002
20020208025559,,,Nebraska,1284,0,14,1,0,pre2007,20020208025559_ne.html,2002-02-08 02:55:59,2002
20020208025659,,,North Carolina,29309,0,818,2,52,pre2007,20020208025659_nc.html,2002-02-08 02:56:59,2002
20020208030531,,,Ohio,28380,0,481,10,21,pre2007,20020208030531_oh.html,2002-02-08 03:05:31,2002
20020208030634,,,Oklahoma,0,0,0,1,0,pre2007,20020208030634_ok.html,2002-02-08 03:06:34,2002
20020208031749,,,Rhode Island,0,0,0,1,0,pre2007,20020208031749_ri.html,2002-02-08 03:17:49,2002
20020208031934,,,Oregon,17441,0,677,1,57,pre2007,20020208031934_or.html,2002-02-08 03:19:34,2002
20020208032140,,,Pennsylvania,16498,0,991,3,104,pre2007,20020208032140_pa.html,2002-02-08 03:21:40,2002
20020208033307,,,Utah,3109,0,85,1,1,pre2007,20020208033307_ut.html,2002-02-08 03:33:07,2002
20020208033536,,,Nevada,2580,0,117,2,14,pre2007,20020208033536_nv.html,2002-02-08 03:35:36,2002
20020208034531,,,South Carolina,1658,0,242,1,3,pre2007,20020208034531_sc.html,2002-02-08 03:45:31,2002
20020208035206,,,Wisconsin,32225,0,655,2,67,pre2007,20020208035206_wi.html,2002-02-08 03:52:06,2002
20020208035633,,,Tennessee,0,0,0,3,2,pre2007,20020208035633_tn.html,2002-02-08 03:56:33,2002
20020208040012,,,West Virginia,760,0,0,1,0,pre2007,20020208040012_wv.html,2002-02-08 04:00:12,2002
20020208040034,,,Virginia,59218,0,364,4,488,pre2007,20020208040034_va.html,2002-02-08 04:00:34,2002
20020208040543,,,Vermont,207,0,1,1,0,pre2007,20020208040543_vt.html,2002-02-08 04:05:43,2002
20020208040650,,,Wyoming,4206,0,4,1,0,pre2007,20020208040650_wy.html,2002-02-08 04:06:50,2002
20020208050312,,,Alaska,1761,0,33,1,3,pre2007,20020208050312_ak.html,2002-02-08 05:03:12,2002
20020413043436,,,Tennessee,12961,0,233,3,2,pre2007,20020413043436_tn.html,2002-04-13 04:34:36,2002
20020413043509,,,Utah,3804,0,105,1,2,pre2007,20020413043509_ut.html,2002-04-13 04:35:09,2002
20020413044841,,,Wyoming,4206,0,4,1,0,pre2007,20020413044841_wy.html,2002-04-13 04:48:41,2002
20020413053711,,,Indiana,21598,0,118,3,67,pre2007,20020413053711_in.html,2002-04-13 05:37:11,2002
20020413054733,,,Louisiana,0,0,0,2,0,pre2007,20020413054733_la.html,2002-04-13 05:47:33,2002
20020413055257,,,Maine,3803,0,304,1,22,pre2007,20020413055257_me.html,2002-04-13 05:52:57,2002
20020413060314,,,North Carolina,33187,0,883,2,63,pre2007,20020413060314_nc.html,2002-04-13 06:03:14,2002
